id,purchase_date,customer_id,fuel,vehicle_segment,premium,bodily_injury_liability,personal_injury_protection,property_damage_liability,collision,comprehensive,customer_gender,customer_income_group,cusromer_region,customer_marital_status
13267,9/8/18,1322,Petrol,B,2380,0,1,1,0,1,Female,0- $25K,East,0
13276,9/8/18,1331,Petrol,B,1337,1,1,1,0,0,Female,0- $25K,East,1
13270,9/9/18,1325,Petrol,B,2070,0,1,1,1,0,Female,0- $25K,East,0
13278,9/9/18,1333,Petrol,B,1782,0,1,0,0,0,Female,0- $25K,East,0
13328,9/9/18,1383,Petrol,B,690,0,0,0,0,0,Female,0- $25K,East,1
13297,9/10/18,1352,Petrol,B,1391,0,0,0,0,0,Female,0- $25K,East,0
13336,9/10/18,1391,Petrol,B,2354,0,1,1,1,1,Female,0- $25K,East,0
13370,9/10/18,1425,Petrol,C,1105,1,1,1,0,1,Female,0- $25K,East,1
13256,9/11/18,1311,Petrol,B,1258,0,0,1,1,0,Female,0- $25K,East,0
13298,9/11/18,1353,Petrol,B,1971,1,0,1,0,1,Female,0- $25K,East,1
13303,9/11/18,1358,Petrol,B,1696,1,0,0,0,0,Female,0- $25K,East,1
13306,9/11/18,1361,Petrol,B,2042,0,0,1,1,0,Female,0- $25K,East,0
13249,9/12/18,1304,Petrol,B,1801,1,1,0,1,0,Male,0- $25K,East,0
13262,9/12/18,1317,Petrol,B,1312,0,1,1,0,1,Female,0- $25K,East,0
13264,9/12/18,1319,Petrol,B,954,1,1,0,0,0,Female,0- $25K,East,0
13302,9/12/18,1357,Petrol,B,774,1,0,0,1,0,Female,0- $25K,East,0
13313,9/12/18,1368,Petrol,B,2473,0,1,1,0,1,Female,0- $25K,East,0
13338,9/12/18,1393,Petrol,B,1715,1,1,0,1,1,Female,0- $25K,East,1
13268,9/13/18,1323,Petrol,B,1573,1,1,0,0,1,Female,0- $25K,East,0
13312,9/13/18,1367,Petrol,B,856,0,1,0,0,0,Female,0- $25K,East,1
13361,9/13/18,1416,Petrol,C,1067,1,0,1,1,0,Female,0- $25K,East,0
13246,9/14/18,1301,Petrol,B,577,1,0,1,0,1,Male,0- $25K,East,0
13301,9/14/18,1356,Petrol,B,2057,0,0,0,1,1,Female,0- $25K,East,1
13318,9/14/18,1373,Petrol,B,1897,1,0,1,1,0,Female,0- $25K,East,1
13324,9/14/18,1379,Petrol,B,1612,0,0,0,1,1,Female,0- $25K,East,0
13335,9/14/18,1390,Petrol,B,2201,1,0,1,1,0,Female,0- $25K,East,0
13353,9/14/18,1408,Petrol,B,1593,1,0,0,1,1,Female,0- $25K,East,1
13258,9/15/18,1313,Petrol,B,762,1,1,0,1,0,Female,0- $25K,East,0
13275,9/15/18,1330,Petrol,B,2391,0,1,1,0,0,Female,0- $25K,East,0
13332,9/15/18,1387,Petrol,B,1616,1,0,0,1,1,Female,0- $25K,East,0
13347,9/15/18,1402,Petrol,B,1533,1,1,0,0,0,Female,0- $25K,East,0
13261,9/16/18,1316,Petrol,B,1278,0,1,1,0,1,Female,0- $25K,East,1
13271,9/16/18,1326,Petrol,B,1995,0,0,1,1,1,Female,0- $25K,East,0
13277,9/16/18,1332,Petrol,B,2384,0,0,0,1,1,Female,0- $25K,East,0
13305,9/16/18,1360,Petrol,B,1393,1,1,0,1,0,Female,0- $25K,East,0
13331,9/16/18,1386,Petrol,B,1009,1,1,0,1,0,Female,0- $25K,East,0
13334,9/16/18,1389,Petrol,B,840,1,0,1,0,1,Female,0- $25K,East,0
13364,9/16/18,1419,Petrol,C,969,0,0,0,0,0,Female,0- $25K,East,0
13273,9/17/18,1328,Petrol,B,1142,0,1,0,0,1,Female,0- $25K,East,1
13293,9/17/18,1348,Petrol,B,1227,1,1,0,1,0,Female,0- $25K,East,0
13252,9/18/18,1307,Petrol,B,1280,0,1,1,1,1,Female,0- $25K,East,0
13263,9/18/18,1318,Petrol,B,1755,0,1,1,1,0,Female,0- $25K,East,1
13286,9/18/18,1341,Petrol,B,2195,1,1,0,0,1,Female,0- $25K,East,1
13315,9/18/18,1370,Petrol,B,1104,0,1,0,1,1,Female,0- $25K,East,1
13359,9/18/18,1414,Petrol,B,2134,0,0,1,0,0,Female,0- $25K,East,1
13250,9/19/18,1305,Petrol,B,1613,0,0,1,0,1,Male,0- $25K,East,1
13284,9/19/18,1339,Petrol,B,2490,0,0,1,0,0,Female,0- $25K,East,1
13333,9/19/18,1388,Petrol,B,630,1,0,1,0,0,Female,0- $25K,East,0
13248,9/20/18,1303,Petrol,B,616,1,0,1,1,1,Male,0- $25K,East,0
13290,9/20/18,1345,Petrol,B,858,0,1,0,1,0,Female,0- $25K,East,1
13319,9/20/18,1374,Petrol,B,1402,0,1,1,0,1,Female,0- $25K,East,0
13360,9/20/18,1415,Petrol,B,1357,1,1,0,0,1,Female,0- $25K,East,1
13282,9/21/18,1337,Petrol,B,2386,1,1,1,1,1,Female,0- $25K,East,0
13288,9/21/18,1343,Petrol,B,698,1,0,0,1,0,Female,0- $25K,East,0
13296,9/21/18,1351,Petrol,B,1546,0,1,0,1,1,Female,0- $25K,East,1
13346,9/21/18,1401,Petrol,B,1569,1,0,1,1,0,Female,0- $25K,East,1
13285,9/22/18,1340,Petrol,B,1493,1,1,0,1,0,Female,0- $25K,East,1
13343,9/22/18,1398,Petrol,B,1101,0,0,1,1,1,Female,0- $25K,East,1
13369,9/22/18,1424,Petrol,C,696,1,0,0,0,1,Female,0- $25K,East,0
13283,9/23/18,1338,Petrol,B,531,0,0,0,1,0,Female,0- $25K,East,0
13348,9/23/18,1403,Petrol,B,1147,1,1,1,1,1,Female,0- $25K,East,1
13357,9/23/18,1412,Petrol,B,1191,0,0,1,1,0,Female,0- $25K,East,1
13254,9/24/18,1309,Petrol,B,578,0,1,0,0,1,Female,0- $25K,East,1
13292,9/24/18,1347,Petrol,B,2157,1,1,1,1,1,Female,0- $25K,East,0
13345,9/24/18,1400,Petrol,B,1977,0,0,1,1,1,Female,0- $25K,East,1
13351,9/24/18,1406,Petrol,B,1900,0,0,0,0,0,Female,0- $25K,East,0
13287,9/25/18,1342,Petrol,B,1004,1,1,0,0,0,Female,0- $25K,East,0
13317,9/25/18,1372,Petrol,B,2173,1,1,1,1,0,Female,0- $25K,East,1
13362,9/25/18,1417,Petrol,C,1636,1,0,0,0,0,Female,0- $25K,East,0
13367,9/25/18,1422,Petrol,C,1195,0,1,1,1,0,Female,0- $25K,East,0
13253,9/26/18,1308,Petrol,B,1698,1,1,0,0,0,Female,0- $25K,East,1
13300,9/26/18,1355,Petrol,B,1868,1,0,1,1,1,Female,0- $25K,East,1
13366,9/26/18,1421,Petrol,C,1116,1,0,1,1,0,Female,0- $25K,East,0
13274,9/27/18,1329,Petrol,B,2023,1,1,0,1,1,Female,0- $25K,East,1
13280,9/27/18,1335,Petrol,B,1680,1,0,1,1,0,Female,0- $25K,East,1
13299,9/27/18,1354,Petrol,B,1609,0,1,1,1,1,Female,0- $25K,East,0
13308,9/27/18,1363,Petrol,B,2152,0,0,0,0,1,Female,0- $25K,East,1
13339,9/27/18,1394,Petrol,B,1496,1,0,0,1,1,Female,0- $25K,East,0
13363,9/27/18,1418,Petrol,C,1986,1,1,1,0,0,Female,0- $25K,East,1
13255,9/28/18,1310,Petrol,B,2085,0,0,1,1,0,Female,0- $25K,East,1
13310,9/28/18,1365,Petrol,B,965,1,1,0,1,1,Female,0- $25K,East,1
13368,9/28/18,1423,Petrol,C,1180,0,1,1,0,0,Female,0- $25K,East,0
13247,9/29/18,1302,Petrol,B,2441,0,0,1,0,0,Male,0- $25K,East,0
13272,9/29/18,1327,Petrol,B,578,0,0,0,0,1,Female,0- $25K,East,1
13295,9/29/18,1350,Petrol,B,1471,1,0,1,0,1,Female,0- $25K,East,1
13307,9/29/18,1362,Petrol,B,1497,0,0,0,0,1,Female,0- $25K,East,0
13341,9/29/18,1396,Petrol,B,758,1,0,1,0,0,Female,0- $25K,East,1
13279,9/30/18,1334,Petrol,B,2458,0,0,0,1,1,Female,0- $25K,East,1
13314,9/30/18,1369,Petrol,B,1112,0,0,0,1,1,Female,0- $25K,East,0
13365,9/30/18,1420,Petrol,C,789,0,1,1,0,0,Female,0- $25K,East,1
13381,10/1/18,1436,Petrol,C,555,1,0,1,1,0,Female,0- $25K,West,1
13418,10/1/18,1473,Diesel,C,1279,1,1,0,0,1,Female,0- $25K,West,1
13419,10/1/18,1474,Diesel,C,2074,0,0,1,1,0,Female,0- $25K,West,0
13433,10/1/18,1488,Diesel,C,1875,1,0,0,0,0,Female,0- $25K,West,1
13408,10/2/18,1463,Diesel,C,2104,1,0,0,1,1,Female,0- $25K,West,0
13425,10/2/18,1480,Diesel,C,832,1,0,1,1,0,Female,0- $25K,West,1
13456,10/2/18,1511,Diesel,C,994,0,0,1,1,0,Female,0- $25K,West,1
13457,10/2/18,1512,Diesel,C,2260,0,1,1,0,0,Female,0- $25K,West,1
13391,10/3/18,1446,Petrol,C,2145,1,0,1,0,0,Female,0- $25K,West,0
13397,10/3/18,1452,Diesel,C,1866,1,1,1,1,0,Female,0- $25K,West,1
13451,10/3/18,1506,Diesel,C,1355,1,0,0,1,0,Female,0- $25K,West,0
13459,10/3/18,1514,Diesel,C,2283,1,0,1,0,0,Female,0- $25K,West,1
13413,10/4/18,1468,Diesel,C,2264,1,0,1,1,1,Female,0- $25K,West,1
13422,10/4/18,1477,Diesel,C,1571,1,1,0,1,1,Female,0- $25K,West,0
13426,10/4/18,1481,Diesel,C,1146,0,0,0,0,1,Female,0- $25K,West,0
13447,10/4/18,1502,Diesel,C,1768,1,0,0,0,1,Female,0- $25K,West,1
13376,10/5/18,1431,Petrol,C,695,0,1,1,1,0,Female,0- $25K,East,0
13417,10/5/18,1472,Diesel,C,944,1,1,1,1,0,Female,0- $25K,West,1
13462,10/5/18,1517,Diesel,C,1669,0,0,1,0,1,Female,0- $25K,West,0
13390,10/6/18,1445,Petrol,C,542,1,0,1,1,0,Female,0- $25K,West,0
13392,10/6/18,1447,Petrol,C,1675,1,1,0,0,1,Female,0- $25K,West,0
13411,10/6/18,1466,Diesel,C,2396,1,1,0,1,0,Female,0- $25K,West,1
13424,10/6/18,1479,Diesel,C,1557,0,1,1,1,1,Female,0- $25K,West,1
13434,10/6/18,1489,Diesel,C,2167,1,1,1,1,0,Female,0- $25K,West,1
13409,10/7/18,1464,Diesel,C,852,1,1,1,1,0,Female,0- $25K,West,0
13386,10/8/18,1441,Petrol,C,1479,1,1,1,0,0,Female,0- $25K,West,0
13458,10/8/18,1513,Diesel,C,1149,1,1,0,1,1,Female,0- $25K,West,1
13402,10/10/18,1457,Diesel,C,670,0,0,1,0,0,Female,0- $25K,West,1
13406,10/10/18,1461,Diesel,C,2200,1,1,0,0,1,Female,0- $25K,West,0
13423,10/10/18,1478,Diesel,C,1465,1,1,1,1,1,Female,0- $25K,West,0
13448,10/10/18,1503,Diesel,C,1637,0,0,0,1,1,Female,0- $25K,West,0
13375,10/11/18,1430,Petrol,C,1013,1,0,0,0,1,Female,0- $25K,East,1
13432,10/11/18,1487,Diesel,C,1949,0,0,1,1,1,Female,0- $25K,West,0
13450,10/11/18,1505,Diesel,C,2146,1,0,1,1,1,Female,0- $25K,West,1
13395,10/12/18,1450,Petrol,C,1352,0,1,0,1,1,Female,0- $25K,West,0
13405,10/12/18,1460,Diesel,C,782,0,0,0,0,1,Female,0- $25K,West,0
13436,10/12/18,1491,Diesel,C,684,1,1,0,1,0,Female,0- $25K,West,1
13464,10/12/18,1519,Diesel,C,899,0,0,1,0,0,Female,0- $25K,West,1
13452,10/15/18,1507,Diesel,C,1082,0,1,0,1,1,Female,0- $25K,West,0
13371,10/16/18,1426,Petrol,C,1007,0,1,0,0,1,Female,0- $25K,East,1
13379,10/16/18,1434,Petrol,C,2097,0,0,0,0,1,Female,0- $25K,West,0
13382,10/16/18,1437,Petrol,C,558,1,1,1,0,1,Female,0- $25K,West,1
13385,10/16/18,1440,Petrol,C,914,0,1,1,0,1,Female,0- $25K,West,1
13388,10/16/18,1443,Petrol,C,948,1,1,0,1,1,Female,0- $25K,West,0
13400,10/16/18,1455,Diesel,C,1773,0,0,1,0,1,Female,0- $25K,West,0
13412,10/16/18,1467,Diesel,C,1658,1,0,1,1,1,Female,0- $25K,West,1
13427,10/16/18,1482,Diesel,C,1577,1,0,0,1,0,Female,0- $25K,West,1
13460,10/16/18,1515,Diesel,C,1663,0,1,1,0,1,Female,0- $25K,West,0
13444,10/17/18,1499,Diesel,C,1959,1,1,1,0,0,Female,0- $25K,West,0
13454,10/17/18,1509,Diesel,C,926,1,1,1,1,1,Female,0- $25K,West,1
13439,10/18/18,1494,Diesel,C,925,1,0,1,1,0,Female,0- $25K,West,0
13465,10/18/18,1520,Diesel,C,2439,0,1,1,0,1,Female,0- $25K,West,1
13414,10/19/18,1469,Diesel,C,2393,1,1,1,0,0,Female,0- $25K,West,0
13415,10/19/18,1470,Diesel,C,586,1,1,1,1,1,Female,0- $25K,West,1
13380,10/20/18,1435,Petrol,C,2105,0,0,0,0,1,Female,0- $25K,West,1
13384,10/20/18,1439,Petrol,C,2012,0,0,0,1,0,Female,0- $25K,West,0
13416,10/20/18,1471,Diesel,C,874,1,0,1,0,0,Female,0- $25K,West,0
13396,10/21/18,1451,Diesel,C,1433,1,1,1,0,0,Female,0- $25K,West,0
13443,10/21/18,1498,Diesel,C,2130,1,0,0,0,1,Female,0- $25K,West,0
13421,10/22/18,1476,Diesel,C,1179,0,0,1,0,0,Female,0- $25K,West,0
13435,10/22/18,1490,Diesel,C,1170,1,0,1,0,0,Female,0- $25K,West,1
13438,10/22/18,1493,Diesel,C,635,1,1,0,1,1,Female,0- $25K,West,1
13383,10/23/18,1438,Petrol,C,640,1,1,0,0,1,Female,0- $25K,West,0
13393,10/23/18,1448,Petrol,C,825,1,1,0,0,0,Female,0- $25K,West,0
13445,10/23/18,1500,Diesel,C,780,0,1,1,0,0,Female,0- $25K,West,1
13394,10/24/18,1449,Petrol,C,2018,1,1,0,0,0,Female,0- $25K,West,1
13398,10/24/18,1453,Diesel,C,1772,0,0,1,0,0,Female,0- $25K,West,1
13407,10/24/18,1462,Diesel,C,2424,1,1,1,0,0,Female,0- $25K,West,0
13430,10/24/18,1485,Diesel,C,2436,1,1,1,1,0,Female,0- $25K,West,0
13431,10/24/18,1486,Diesel,C,1427,0,1,0,1,0,Female,0- $25K,West,1
13455,10/24/18,1510,Diesel,C,892,0,1,1,0,1,Female,0- $25K,West,1
13461,10/24/18,1516,Diesel,C,2197,1,1,1,0,1,Female,0- $25K,West,0
13463,10/25/18,1518,Diesel,C,1547,0,0,0,1,0,Female,0- $25K,West,0
13389,10/26/18,1444,Petrol,C,2371,1,0,1,1,0,Female,0- $25K,West,0
13410,10/26/18,1465,Diesel,C,2126,0,1,1,0,1,Female,0- $25K,West,1
13437,10/26/18,1492,Diesel,C,2148,0,1,0,1,0,Female,0- $25K,West,0
13441,10/26/18,1496,Diesel,C,2075,0,0,1,1,0,Female,0- $25K,West,1
13420,10/27/18,1475,Diesel,C,1706,0,1,1,1,0,Female,0- $25K,West,0
13440,10/27/18,1495,Diesel,C,709,1,1,0,1,1,Female,0- $25K,West,0
13377,10/28/18,1432,Petrol,C,1184,0,0,0,1,1,Female,0- $25K,East,0
13449,10/28/18,1504,Diesel,C,1889,0,1,0,1,1,Female,0- $25K,West,1
13372,10/29/18,1427,Petrol,C,585,1,0,0,0,1,Female,0- $25K,East,0
13399,10/29/18,1454,Diesel,C,1428,0,1,1,1,1,Female,0- $25K,West,1
13403,10/29/18,1458,Diesel,C,965,1,1,0,0,0,Female,0- $25K,West,1
13404,10/29/18,1459,Diesel,C,1780,0,1,0,1,0,Female,0- $25K,West,1
13429,10/29/18,1484,Diesel,C,1437,0,0,0,1,0,Female,0- $25K,West,1
13453,10/29/18,1508,Diesel,C,2394,0,1,1,1,0,Female,0- $25K,West,1
13373,10/30/18,1428,Petrol,C,1384,1,0,0,1,0,Female,0- $25K,East,0
13374,10/30/18,1429,Petrol,C,519,1,0,0,1,1,Female,0- $25K,East,1
13378,10/30/18,1433,Petrol,C,673,1,0,0,1,0,Female,0- $25K,West,0
13387,10/30/18,1442,Petrol,C,2122,0,0,0,1,0,Female,0- $25K,West,0
13401,10/30/18,1456,Diesel,C,1951,0,0,0,0,0,Female,0- $25K,West,1
13428,10/30/18,1483,Diesel,C,2356,1,1,1,1,0,Female,0- $25K,West,0
13442,10/30/18,1497,Diesel,C,602,1,1,1,1,0,Female,0- $25K,West,0
13446,10/30/18,1501,Diesel,C,2126,0,1,1,1,0,Female,0- $25K,West,1
13471,11/1/18,1526,Diesel,C,2376,0,1,0,0,1,Female,0- $25K,West,0
13510,11/1/18,1565,Diesel,C,2482,1,0,1,1,0,Female,0- $25K,West,1
13512,11/1/18,1567,Diesel,C,1981,0,1,0,1,0,Female,0- $25K,West,0
13528,11/1/18,1583,Diesel,C,546,1,0,1,0,0,Female,0- $25K,West,0
13531,11/1/18,1586,Diesel,C,2296,0,0,0,0,1,Female,0- $25K,West,0
13475,11/2/18,1530,Diesel,C,1140,0,0,0,1,0,Female,0- $25K,West,1
13481,11/2/18,1536,Diesel,C,2498,0,1,0,1,0,Female,0- $25K,West,0
13530,11/2/18,1585,Diesel,C,1487,1,0,0,1,0,Female,0- $25K,West,1
13535,11/2/18,1590,Diesel,C,1709,1,1,1,1,0,Female,0- $25K,West,1
13542,11/2/18,1597,Diesel,C,1034,0,1,0,0,1,Female,0- $25K,West,0
13467,11/3/18,1522,Diesel,C,898,1,1,1,0,0,Female,0- $25K,West,1
13489,11/3/18,1544,Diesel,C,2054,0,1,1,0,1,Female,0- $25K,West,0
13504,11/3/18,1559,Diesel,C,714,1,1,1,0,0,Female,0- $25K,West,1
13511,11/3/18,1566,Diesel,C,2128,1,0,1,0,1,Female,0- $25K,West,1
13521,11/3/18,1576,Diesel,C,2449,0,1,0,0,1,Female,0- $25K,West,1
13527,11/3/18,1582,Diesel,C,2464,0,0,1,0,1,Female,0- $25K,West,0
13539,11/3/18,1594,Diesel,C,1936,1,0,1,0,0,Female,0- $25K,West,1
13496,11/4/18,1551,Diesel,C,520,0,1,0,0,1,Female,0- $25K,West,0
13500,11/4/18,1555,Diesel,C,2201,1,1,0,1,1,Female,0- $25K,West,1
13514,11/4/18,1569,Diesel,C,2380,1,0,1,0,1,Female,0- $25K,West,0
13541,11/4/18,1596,Diesel,C,2221,0,0,0,0,1,Female,0- $25K,West,0
13492,11/6/18,1547,Diesel,C,2026,0,1,0,0,1,Female,0- $25K,West,0
13502,11/6/18,1557,Diesel,C,1738,0,0,0,1,0,Female,0- $25K,West,0
13507,11/6/18,1562,Diesel,C,1275,1,0,1,0,0,Female,0- $25K,West,0
13525,11/6/18,1580,Diesel,C,1348,1,0,1,0,0,Female,0- $25K,West,1
13538,11/6/18,1593,Diesel,C,1284,1,1,0,0,0,Female,0- $25K,West,1
13466,11/7/18,1521,Diesel,C,1867,0,1,0,0,1,Female,0- $25K,West,1
13517,11/8/18,1572,Diesel,C,1548,0,1,1,0,0,Female,0- $25K,West,0
13520,11/8/18,1575,Diesel,C,754,1,1,1,0,1,Female,0- $25K,West,0
13543,11/8/18,1598,Diesel,C,637,0,0,1,1,0,Female,0- $25K,West,1
13468,11/10/18,1523,Diesel,C,962,1,1,0,1,0,Female,0- $25K,West,1
13513,11/10/18,1568,Diesel,C,1564,1,0,0,1,1,Female,0- $25K,West,1
13518,11/10/18,1573,Diesel,C,2083,0,1,0,0,1,Female,0- $25K,West,0
13533,11/10/18,1588,Diesel,C,831,0,1,0,0,1,Female,0- $25K,West,0
13544,11/10/18,1599,Diesel,C,1579,1,0,1,1,1,Female,0- $25K,West,0
13526,11/11/18,1581,Diesel,C,834,1,1,1,0,0,Female,0- $25K,West,0
13497,11/12/18,1552,Diesel,C,759,1,0,0,0,1,Female,0- $25K,West,0
13534,11/12/18,1589,Diesel,C,2295,1,0,1,1,0,Female,0- $25K,West,1
13482,11/13/18,1537,Diesel,C,2125,0,0,1,1,1,Female,0- $25K,West,1
13485,11/13/18,1540,Diesel,C,1635,1,1,1,0,0,Female,0- $25K,West,1
13499,11/13/18,1554,Diesel,C,1957,1,1,1,0,0,Female,0- $25K,West,1
13515,11/13/18,1570,Diesel,C,867,1,1,1,1,0,Female,0- $25K,West,0
13476,11/14/18,1531,Diesel,C,1208,1,0,1,1,0,Female,0- $25K,West,1
13488,11/15/18,1543,Diesel,C,822,1,1,1,0,1,Female,0- $25K,West,0
13508,11/15/18,1563,Diesel,C,1937,1,1,1,0,0,Female,0- $25K,West,1
13479,11/16/18,1534,Diesel,C,1128,1,1,0,0,1,Female,0- $25K,West,0
13501,11/16/18,1556,Diesel,C,1021,1,0,1,1,1,Female,0- $25K,West,1
13473,11/17/18,1528,Diesel,C,1850,1,0,0,1,0,Female,0- $25K,West,1
13469,11/18/18,1524,Diesel,C,1875,1,1,0,1,0,Female,0- $25K,West,1
13498,11/18/18,1553,Diesel,C,2338,0,1,1,1,0,Female,0- $25K,West,1
13536,11/18/18,1591,Diesel,C,2464,1,0,1,1,1,Female,0- $25K,West,0
13484,11/19/18,1539,Diesel,C,863,1,1,0,1,1,Female,0- $25K,West,1
13532,11/19/18,1587,Diesel,C,2365,0,0,1,0,0,Female,0- $25K,West,1
13486,11/20/18,1541,Diesel,C,1403,1,0,0,0,0,Female,0- $25K,West,0
13540,11/20/18,1595,Diesel,C,1331,1,0,0,1,0,Female,0- $25K,West,0
13478,11/21/18,1533,Diesel,C,731,0,1,0,0,1,Female,0- $25K,West,1
13495,11/21/18,1550,Diesel,C,1506,0,1,1,1,1,Female,0- $25K,West,0
13537,11/21/18,1592,Diesel,C,1827,1,0,1,1,1,Female,0- $25K,West,0
13472,11/22/18,1527,Diesel,C,1523,1,0,1,1,0,Female,0- $25K,West,0
13505,11/22/18,1560,Diesel,C,1461,0,0,0,1,0,Female,0- $25K,West,0
13509,11/22/18,1564,Diesel,C,1961,0,0,0,1,0,Female,0- $25K,West,1
13487,11/23/18,1542,Diesel,C,2470,0,1,1,1,1,Female,0- $25K,West,1
13494,11/23/18,1549,Diesel,C,935,0,0,1,1,0,Female,0- $25K,West,0
13503,11/23/18,1558,Diesel,C,629,1,1,0,0,1,Female,0- $25K,West,1
13474,11/24/18,1529,Diesel,C,1828,1,1,0,1,1,Female,0- $25K,West,1
13490,11/24/18,1545,Diesel,C,2322,0,1,0,0,0,Female,0- $25K,West,0
13529,11/24/18,1584,Diesel,C,676,1,0,0,1,1,Female,0- $25K,West,1
13519,11/25/18,1574,Diesel,C,757,1,1,0,0,0,Female,0- $25K,West,0
13493,11/26/18,1548,Diesel,C,2000,0,1,1,0,1,Female,0- $25K,West,0
13506,11/26/18,1561,Diesel,C,2477,1,1,1,0,1,Female,0- $25K,West,0
13480,11/27/18,1535,Diesel,C,1541,1,0,0,0,1,Female,0- $25K,West,0
13483,11/27/18,1538,Diesel,C,2130,0,0,1,1,0,Female,0- $25K,West,1
13516,11/27/18,1571,Diesel,C,698,0,1,0,0,1,Female,0- $25K,West,1
13470,11/28/18,1525,Diesel,C,1157,0,0,1,1,0,Female,0- $25K,West,1
13491,11/29/18,1546,Diesel,C,950,1,1,1,1,1,Female,0- $25K,West,0
13522,11/29/18,1577,Diesel,C,600,0,1,0,1,0,Female,0- $25K,West,1
13523,11/29/18,1578,Diesel,C,974,0,1,0,0,0,Female,0- $25K,West,1
13524,11/29/18,1579,Diesel,C,1370,1,1,1,0,0,Female,0- $25K,West,1
13477,11/30/18,1532,Diesel,C,1716,0,0,1,1,0,Female,0- $25K,West,0
12600,12/1/18,420,CNG,A,727,0,1,1,0,1,Male,$25-$70K,North,1
12609,12/1/18,420,CNG,A,1282,0,0,1,1,1,Male,$25-$70K,North,0
12610,12/1/18,420,CNG,A,1975,1,1,0,1,0,Male,$25-$70K,North,0
12616,12/3/18,420,CNG,A,902,0,0,1,1,1,Male,$25-$70K,North,0
12604,12/6/18,420,CNG,A,1591,1,0,0,1,1,Male,$25-$70K,North,0
12615,12/6/18,420,CNG,A,2212,1,0,0,1,0,Male,$25-$70K,North,1
12608,12/7/18,420,CNG,A,2202,1,0,1,0,1,Male,$25-$70K,North,0
12613,12/9/18,420,CNG,A,1453,1,0,0,0,1,Male,$25-$70K,North,0
12619,12/9/18,420,CNG,A,2266,1,1,0,0,1,Male,$25-$70K,North,0
12597,12/10/18,420,CNG,A,1768,0,0,0,1,0,Male,$25-$70K,North,1
12598,12/10/18,420,CNG,A,1821,1,0,0,1,0,Male,$25-$70K,North,1
12614,12/11/18,420,CNG,A,2031,0,0,0,1,1,Male,$25-$70K,North,1
12611,12/12/18,420,CNG,A,1390,1,0,1,0,1,Male,$25-$70K,North,0
12612,12/19/18,420,CNG,A,642,0,1,1,0,0,Male,$25-$70K,North,0
12605,12/20/18,420,CNG,A,856,1,1,0,0,1,Male,$25-$70K,North,1
12601,12/23/18,420,CNG,A,2038,1,1,0,0,0,Male,$25-$70K,North,1
12603,12/25/18,420,CNG,A,1607,0,1,0,1,0,Male,$25-$70K,North,0
12606,12/25/18,420,CNG,A,2135,1,0,0,1,1,Male,$25-$70K,North,0
12618,12/25/18,420,CNG,A,733,1,1,1,0,0,Male,$25-$70K,North,1
12596,12/26/18,420,CNG,A,598,1,0,1,1,0,Male,$25-$70K,North,1
12602,12/26/18,420,CNG,A,1830,1,1,0,1,0,Male,$25-$70K,North,0
12599,12/27/18,420,CNG,A,2093,0,0,1,0,0,Male,$25-$70K,North,0
12617,12/28/18,420,CNG,A,2365,0,1,1,0,1,Male,$25-$70K,North,1
12607,12/30/18,420,CNG,A,854,1,1,0,0,0,Male,$25-$70K,North,0